FID,OBJECTID_1,OBJECTID,Shape_Leng,Notes,Station_Nu,AlbsAreaK2,ID,Station__1,Site_Name,Jurisdicti,Purpose,Cat_Area__,Latitude,Longitude,ID_1,Station__2,OID_,OBJECT_ID,STATION__3,Shape_Le_1,Shape_Area,StationID,GaugeName,RiverName,State,InsideNest,Downstr_1,Downstr_2,Downstr_3,Downstr_4,Downstr_5,WrscID,DateOpen,GaugeLat,GaugeLon,CentrLat,CentrLon,ElevMin,ElevMax,ElevMean,SlopeRange,SlopeMean,MeanP,MeanETP,AI,Irrigation,Intensive,Forest,Whpk1_Mean,Whpk2_Mean,Kspk1_Mean,Kspk2_Mean,Cal_Val
119,121,142,4.364999998000000, ,143009A,3875.500000000000000,95.000000000000000,143009A,Brisbane River at Gregors Creek,QLD,HQSRS,3875.500000000000000,-26.996400000000001,152.408749999999998,95.000000000000000,143009A,77,77.000000000000000,143009A,4.364999995050000,0.352081249933000,143009, Gregors Creek,Brisbane River,QLD, ,0,0,0,0,0,143009A,1962-02-07,-27.000000000000000,152.409999999999997,-26.897800000000000,152.134099999999989,85.081699999999998,979.581000000000017,387.910000000000025,23.390499999999999,4.022600000000000,814.930299999999988,1546.984500000000025,1.898300000000000,0.641900000000000,3.196800000000000,0.435600000000000,35.434800000000003,65.788600000000002,75.966700000000003,59.453200000000002,0
120,122,144,0.634999999000000, ,143110A,126.500000000000000,96.000000000000000,143110A,Bremer River at Adams Bridge,QLD,HQSRS,126.500000000000000,-27.827700000000000,152.511249999999990,96.000000000000000,143110A,78,78.000000000000000,143110A,0.635000000350000,0.011593749963800,143110, Adams Bridge,Bremer River,QLD, ,0,0,0,0,0,143110A,1969-02-22,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
121,123,145,0.885000001000000, ,145010A,129.000000000000000,98.000000000000000,145010A,Running Creek at 5.8KM Deickmans Bridge,QLD,HQSRS,129.000000000000000,-28.246300000000002,152.891250000000014,98.000000000000000,145010A,80,80.000000000000000,145010A,0.885000006146000,0.011868750005600,145010, 5.8KM Deickmans Bridge,Running Creek,QLD, ,0,0,0,0,0,145010A,1965-11-26,-28.250000000000000,152.889999999999986,-28.308199999999999,152.977800000000002,101.393000000000001,1001.970000000000027,445.805000000000007,30.487300000000001,9.884399999999999,1280.714799999999968,1430.100799999999936,1.116600000000000,2.390900000000000,0.521200000000000,0.665200000000000,39.051600000000001,138.676999999999992,255.647999999999996,83.384500000000003,1
122,124,146,0.969999996000000, ,145101D,165.900000000000006,101.000000000000000,145101D,Albert River at Lumeah Number 2,QLD,HQSRS,165.900000000000006,-28.053000000000001,153.045469999999995,101.000000000000000,145101D,83,83.000000000000000,145101D,0.969999999500000,0.015243749992100,145101, Lumeah Number 2,Albert River,QLD, ,0,0,0,0,0,145101D,1954-03-16,-28.053000000000001,153.045500000000004,-28.184000000000001,153.067499999999995,82.760000000000005,1119.390000000000100,374.064999999999998,40.174799999999998,9.690799999999999,1257.163700000000063,1441.748700000000099,1.146800000000000,4.850600000000000,6.766500000000000,0.583400000000000,33.433799999999998,115.000000000000000,194.836000000000013,62.982199999999999,0
123,125,149,0.935000002000000, ,145107A,102.299999999999997,103.000000000000000,145107A,Canungra Creek at Main Rd Bridge,QLD,HQSRS,102.299999999999997,-27.996300000000002,153.158749999999998,103.000000000000000,145107A,84,84.000000000000000,145107A,0.935000000649000,0.009393749988760,145107, Main Rd Bridge,Canungra Creek,QLD, ,0,0,0,0,0,145107A,1973-01-24,-27.997199999999999,153.158199999999994,-28.132000000000001,153.139399999999995,79.141800000000003,1158.849999999999909,449.853000000000009,27.807800000000000,10.994199999999999,1442.990999999999985,1434.568600000000060,0.994200000000000,0.488900000000000,0.796900000000000,0.734600000000000,35.808399999999999,175.070999999999998,235.929000000000002,78.635700000000000,1
124,126,150,0.830000000000000, ,146010A,96.599999999999994,104.000000000000000,146010A,Coomera River at Army Camp,QLD,HQSRS,96.599999999999994,-28.025600000000001,153.193105500000001,104.000000000000000,146010A,85,85.000000000000000,146010A,0.829999996902000,0.008868750001870,146010, Army Camp,Coomera River,QLD, ,0,0,0,0,0,146010A,1962-10-01,-28.030000000000001,153.189999999999998,-28.112100000000002,153.168499999999995,103.620000000000005,1119.250000000000000,369.391999999999996,34.130200000000002,10.066599999999999,1443.344800000000077,1447.258499999999913,1.002700000000000,0.000000000000000,6.305000000000000,0.722300000000000,35.081899999999997,178.056000000000012,221.608000000000004,76.879099999999994,1
125,127,151,0.365000002000000, ,146012A,29.000000000000000,105.000000000000000,146012A,Currumbin Creek at Nicolls Bridge,QLD,HQSRS,29.000000000000000,-28.178799999999999,153.423012000000000,105.000000000000000,146012A,86,86.000000000000000,146012A,0.365000003947000,0.002662499983510,146012, Nicolls Bridge,Currumbin Creek,QLD, ,0,0,0,0,0,146012A,1970-02-20,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
126,128,152,0.169999996000000, ,146014A,6.600000000000000,106.000000000000000,146014A,Back Creek at Beechmont,QLD,HQSRS,6.600000000000000,-28.122900000000001,153.189632999999986,106.000000000000000,146014A,87,87.000000000000000,146014A,0.169999997502000,0.000606249963405,146014, Beechmont,Back Creek,QLD, ,0,0,0,0,0,146014A,1971-06-05,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
127,129,153,0.444999996000000, ,146095A,55.799999999999997,107.000000000000000,146095A,Tallebudgera Creek at Tallebudgera Ck Rd,QLD,HQSRS,55.799999999999997,-28.149200000000000,153.403750000000002,107.000000000000000,146095A,88,88.000000000000000,146095A,0.444999998751000,0.005124999979520,146095, Tallebudgera Ck Rd,Tallebudgera Creek,QLD, ,0,0,0,0,0,146095A,1970-06-04,-28.151900000000001,153.401100000000014,-28.194800000000001,153.352900000000005,12.822699999999999,923.940000000000055,222.235999999999990,36.526000000000003,10.674500000000000,1744.782300000000077,1519.741299999999910,0.871000000000000,0.000000000000000,0.000000000000000,0.766000000000000,51.052300000000002,151.488000000000000,219.573000000000008,68.323300000000003,1
128,130,156,4.174999999000000, ,210006,3402.500000000000000,11.000000000000000,210006,Goulburn River at Coggan,NSW,HQSRS,3402.500000000000000,-32.343600000000002,150.101355299999994,11.000000000000000,210006,10,10.000000000000000,210006,4.175000002450000,0.325550000035000,210006, Coggan,Goulburn River,NSW, ,0,0,0,0,0,210006,1912-12-31,-32.343600000000002,150.101400000000012,-32.233499999999999,150.015199999999993,227.579000000000008,1239.779999999999973,513.792000000000030,27.196500000000000,5.082500000000000,671.015400000000000,1382.443199999999933,2.060200000000000,0.261900000000000,0.646100000000000,0.457800000000000,46.499099999999999,205.000000000000000,225.381000000000000,156.693000000000012,-1
129,131,158,0.515000002000000, ,212209,67.400000000000006,14.000000000000000,212209,Nepean River at Maguires Crossing,NSW,HQSRS,67.400000000000006,-34.476500000000001,150.533749999999998,14.000000000000000,212209,13,13.000000000000000,212209,0.515000000050000,0.006618749961400,212209, Maguires Crossing,Nepean River,NSW, ,0,0,0,0,0,212209,1970-02-06,-34.476500000000001,150.533700000000010,-34.533000000000001,150.552999999999997,535.913999999999987,822.580000000000041,673.099000000000046,11.873200000000001,3.479000000000000,1276.342000000000098,1174.908799999999928,0.920500000000000,2.573300000000000,0.867700000000000,0.821000000000000,60.132100000000001,136.250000000000000,201.108000000000004,27.565200000000001,1
130,132,159,1.929999998000000, ,212260,713.000000000000000,15.000000000000000,212260,Kowmung River at Cedar Ford,NSW,HQSRS,713.000000000000000,-33.947299999999998,150.243750000000006,15.000000000000000,212260,14,14.000000000000000,212260,1.929999990210000,0.069574999978900,212260, Cedar Ford,Kowmung River,NSW, ,0,0,0,0,0,212260,1970-01-02,-33.947299999999998,150.243799999999993,-33.993600000000001,150.024400000000014,160.020000000000010,1348.440000000000055,902.043000000000006,33.494300000000003,8.789500000000000,859.341900000000010,1226.969499999999925,1.427800000000000,0.071500000000000,0.181600000000000,0.675100000000000,45.668900000000001,205.000000000000000,180.383000000000010,90.244900000000001,-1
131,133,161,0.760000002000000, ,221207,159.199999999999989,164.000000000000000,221207,Errinundra River at Errinundra,VIC,HQSRS,159.199999999999989,-37.447099999999999,148.913749999999993,164.000000000000000,221207,129,129.000000000000000,221207,0.760000000999000,0.016193750010400,221207, Errinundra,Errinundra River,VIC, ,0,0,0,0,0,221207,1968-02-20,-37.447000000000003,148.909999999999997,-37.356699999999996,148.889199999999988,143.197000000000003,1201.309999999999945,692.421000000000049,30.812000000000001,10.029999999999999,1048.759499999999889,1120.313100000000077,1.068200000000000,0.000000000000000,0.025100000000000,0.828200000000000,43.426000000000002,109.334000000000003,163.638000000000005,52.214100000000002,-1
132,134,162,2.280000000000000, ,221210,844.100000000000023,165.000000000000000,221210,Genoa River at The Gorge,VIC,HQSRS,844.100000000000023,-37.417000000000002,149.519489999999990,165.000000000000000,221210,130,130.000000000000000,221210,2.279999994000000,0.085718750000200,221210, The Gorge,Genoa River,VIC, ,0,0,0,0,0,221210,1972-08-22,-37.415999999999997,149.520000000000010,-37.239500000000000,149.379600000000011,80.012799999999999,1092.720000000000027,480.959000000000003,27.098299999999998,5.622400000000000,880.146700000000010,1134.759000000000015,1.289300000000000,0.000000000000000,0.529900000000000,0.742500000000000,39.395600000000002,51.958300000000001,137.008000000000010,42.572600000000001,-1
133,135,164,2.449999999000000, ,222206,850.200000000000045,166.000000000000000,222206,Buchan River at Buchan,VIC,HQSRS,850.200000000000045,-37.494599999999998,148.174579999999992,166.000000000000000,222206,131,131.000000000000000,222206,2.449999996000000,0.086225000005900,222206, Buchan,Buchan River,VIC, ,0,0,0,0,0,222206,1947-10-08,-37.496000000000002,148.169999999999987,-37.144500000000001,148.110999999999990,78.120199999999997,1769.819999999999936,894.400999999999954,30.956099999999999,9.873500000000000,959.471099999999979,1155.915299999999888,1.204700000000000,0.013200000000000,0.134200000000000,0.654600000000000,42.417700000000004,121.456000000000003,205.423000000000002,71.078400000000002,-1
134,136,165,2.265000002000000, ,223202,899.299999999999955,168.000000000000000,223202,Tambo River at Swifts Creek,VIC,HQSRS,899.299999999999955,-37.267699999999998,147.728749999999991,168.000000000000000,223202,133,133.000000000000000,223202,2.264999996550000,0.091200000026200,223202, Swifts Creek,Tambo River,VIC, ,0,0,0,0,0,223202,1947-06-01,-37.268000000000001,147.729999999999990,-37.136800000000001,147.778699999999986,289.548999999999978,1559.809999999999945,815.390999999999963,32.804600000000001,9.139400000000000,860.508100000000013,1129.684400000000096,1.312800000000000,0.243200000000000,3.184700000000000,0.522300000000000,37.948500000000003,101.617999999999995,159.590000000000003,53.486300000000000,-1
135,137,166,2.355000000000000, ,224206,1099.500000000000000,169.000000000000000,224206,Wonnangatta River at Crooked River,VIC,HQSRS,1099.500000000000000,-37.406300000000002,147.088750000000005,169.000000000000000,224206,134,134.000000000000000,224206,2.354999995650000,0.111725000006000,224206, Crooked River,Wonnangatta River,VIC, ,0,0,0,0,0,224206,1960-03-09,-37.405999999999999,147.090000000000003,-37.292099999999998,146.871100000000013,238.502000000000010,1659.930000000000064,914.071000000000026,39.564000000000000,12.811999999999999,1102.028099999999995,1202.528900000000021,1.091200000000000,0.045000000000000,0.083400000000000,0.496000000000000,49.175400000000003,142.990000000000009,197.698000000000008,86.270600000000002,-1
136,138,167,2.005000000000000, ,224213,669.700000000000045,170.000000000000000,224213,Dargo River at Lower Dargo Rd,VIC,HQSRS,669.700000000000045,-37.493800000000000,147.271250000000009,170.000000000000000,224213,135,135.000000000000000,224213A,2.005000003550000,0.067993750014000,224213, Lower Dargo Rd,Dargo River,VIC, ,0,0,0,0,0,224213A,1973-05-24,-37.494999999999997,147.270000000000010,-37.227300000000000,147.245000000000005,177.774000000000001,1859.019999999999982,922.894999999999982,32.037100000000002,12.183600000000000,1139.730700000000070,1186.777000000000044,1.041300000000000,0.248300000000000,0.220300000000000,0.548200000000000,47.771400000000000,126.405000000000001,174.655000000000001,73.629400000000004,-1
137,139,168,1.320000000000000, ,224214,438.899999999999977,171.000000000000000,224214,Wentworth River at Tabberabbera,Vic,HQSRS,438.899999999999977,-37.494599999999998,147.392934999999994,171.000000000000000,224214,136,136.000000000000000,224214A,1.319999997000000,0.044643750010900,224214, Tabberabbera,Wentworth River,Vic, ,0,0,0,0,0,224214A,1974-08-13,-37.494999999999997,147.389999999999986,-37.373500000000000,147.422799999999995,159.310000000000002,1460.210000000000036,691.434999999999945,31.037500000000001,10.021100000000001,881.580900000000042,1165.649300000000039,1.322200000000000,0.000000000000000,0.077300000000000,0.579200000000000,43.591400000000000,107.725999999999999,181.224999999999994,60.403100000000002,1
138,140,169,1.520000003000000, ,225219,570.399999999999977,174.000000000000000,225219,Macalister River at Glencairn,VIC,HQSRS,570.399999999999977,-37.516100000000002,146.566249999999997,174.000000000000000,225219,139,139.000000000000000,225219,1.520000001100000,0.058006249999500,225219, Glencairn,Macalister River,VIC, ,0,0,0,0,0,225219,1967-04-07,-37.515999999999998,146.569999999999993,-37.354799999999997,146.635999999999996,280.108000000000004,1719.970000000000027,1056.900000000000091,35.944600000000001,12.838900000000001,1121.222199999999930,1181.939499999999953,1.054200000000000,0.000000000000000,0.024100000000000,0.492500000000000,48.408600000000000,141.919000000000011,202.371000000000009,85.553899999999999,1
139,141,171,0.540000000000000, ,226220,101.799999999999997,175.000000000000000,226220,Loch River at Noojee,VIC,HQSRS,101.799999999999997,-37.866500000000002,146.006515000000007,175.000000000000000,226220,140,140.000000000000000,226220,0.540000003597000,0.010412500012100,226220, Noojee,Loch River,VIC, ,0,0,0,0,0,226220,1957-03-06,-37.866999999999997,146.009999999999991,-37.812600000000003,145.985099999999989,245.056999999999988,1090.380000000000109,535.975999999999999,22.796299999999999,7.227900000000000,1330.918799999999919,1128.502199999999903,0.847900000000000,0.000000000000000,0.464100000000000,0.877800000000000,40.996800000000000,153.338999999999999,283.386000000000024,97.092600000000004,-1
140,142,172,0.464999998000000, ,226222,65.299999999999997,176.000000000000000,226222,Latrobe River at Near Noojee,VIC,HQSRS,65.299999999999997,-37.881300000000003,145.893010000000004,176.000000000000000,226222,141,141.000000000000000,226222,0.464999998351000,0.006687499971020,226222, Near Noojee,Latrobe River,VIC, ,0,0,0,0,0,226222,1971-05-10,-37.881999999999998,145.889999999999986,-37.883000000000003,145.830900000000014,265.375000000000000,863.417000000000030,480.314999999999998,24.315100000000001,7.860600000000000,1352.285200000000032,1103.372900000000072,0.815900000000000,0.000000000000000,0.023000000000000,0.909900000000000,40.000000000000000,155.000000000000000,300.000000000000000,100.000000000000000,1
141,143,173,0.704999999000000, ,226407,115.900000000000006,177.000000000000000,226407,Morwell River at Boolarra,VIC,HQSRS,115.900000000000006,-38.407400000000003,146.304930000000013,177.000000000000000,226407,142,142.000000000000000,226407,0.704999999850000,0.011968749994900,226407, Boolarra,Morwell River,VIC, ,0,0,0,0,0,226407,1958-10-06,-38.406999999999996,146.310000000000002,-38.472000000000001,146.340800000000002,111.567999999999998,517.386999999999944,309.875000000000000,23.252700000000001,6.342200000000000,1058.698100000000068,1026.745400000000018,0.969800000000000,0.000000000000000,0.775700000000000,0.825800000000000,45.000000000000000,182.000000000000000,233.332999999999998,76.665999999999997,-1
142,144,174,0.759999999000000, ,227226,129.699999999999989,179.000000000000000,227226,Tarwin River East Branch  at Dumbalk North,VIC,HQSRS,129.699999999999989,-38.499400000000001,146.160584999999998,179.000000000000000,227226,144,144.000000000000000,227226,0.760000001000000,0.013393750000900,227226, Dumbalk North,Tarwin River East Branc,VIC, ,0,0,0,0,0,227226,1970-04-23,-38.500000000000000,146.159999999999997,-38.505299999999998,146.227499999999992,57.305999999999997,434.774999999999977,212.300999999999988,15.088699999999999,4.876300000000000,1023.020300000000020,1006.736499999999978,0.984100000000000,0.048200000000000,0.873200000000000,0.669800000000000,43.752499999999998,178.568999999999988,240.264000000000010,79.091800000000006,1
143,145,175,0.685000001000000, ,227227,105.799999999999997,180.000000000000000,227227,Wilkur Creek at Leongatha,VIC,HQSRS,105.799999999999997,-38.393799999999999,145.957349999999991,180.000000000000000,227227,145,145.000000000000000,227227,0.685000003847000,0.010899999987000,227227, Leongatha,Wilkur Creek,VIC, ,0,0,0,0,0,227227,1973-10-25,-38.393000000000001,145.960000000000008,-38.352200000000003,145.921699999999987,71.560299999999998,476.425999999999988,226.908999999999992,15.066000000000001,5.773100000000000,1063.110500000000002,1001.479500000000030,0.942000000000000,0.009300000000000,1.233300000000000,0.631900000000000,44.012200000000000,179.283999999999992,238.820999999999998,78.586799999999997,-1
144,146,179,0.360000001000000, ,230210,38.700000000000003,187.000000000000000,230210,Saltwater Creek at Bullengarook,VIC,HQSRS,38.700000000000003,-37.471800000000002,144.524304999999998,187.000000000000000,230210,148,148.000000000000000,230210,0.360000000899000,0.003937499987640,230210, Bullengarook,Saltwater Creek,VIC, ,0,0,0,0,0,230210,1968-05-08,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
145,147,180,0.109999998000000, ,235205,4.500000000000000,189.000000000000000,235205,Arkins Creek West Branch at Wyelangta,VIC,HQSRS,4.500000000000000,-38.638199999999998,143.443749999999994,189.000000000000000,235205,150,150.000000000000000,235205,0.109999998701000,0.000468749982389,235205, Wyelangta,Arkins Creek West Branc,VIC, ,0,0,0,0,0,235205,1958-02-13,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
146,148,181,1.475000001000000, ,236213,448.300000000000011,190.000000000000000,236213,Mount Emu Creek at Mena Park,VIC,HQSRS,448.300000000000011,-37.531100000000002,143.466371699999996,190.000000000000000,236213,151,151.000000000000000,236213,1.474999994350000,0.045625000000900,236213, Mena Park,Mount Emu Creek,VIC, ,0,0,0,0,0,236213,1974-10-22,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
147,149,182,0.279999999000000, ,238208,23.300000000000001,191.000000000000000,238208,Jimmy Creek at Jimmy Creek,VIC,HQSRS,23.300000000000001,-37.373800000000003,142.508160000000004,191.000000000000000,238208,152,152.000000000000000,238208,0.280000000700000,0.002374999975890,238208, Jimmy Creek,Jimmy Creek,VIC, ,0,0,0,0,0,238208,1950-01-25,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
148,150,184,1.160000000000000, ,401015,290.100000000000023,25.000000000000000,401015,Bowna Creek at Yambla,NSW,HQSRS,290.100000000000023,-35.916300000000000,146.975090999999992,25.000000000000000,401015,23,23.000000000000000,401015,1.159999996600000,0.028956250045500,401015, Yambla,Bowna Creek,NSW, ,0,0,0,0,0,401015,1973-12-17,-35.919100000000000,146.973800000000011,-35.894799999999996,146.937600000000003,199.609000000000009,645.849000000000046,284.278000000000020,19.167600000000000,2.109500000000000,669.093100000000049,1189.622900000000072,1.778000000000000,0.000000000000000,0.969200000000000,0.247600000000000,42.961500000000001,41.865600000000001,59.960099999999997,14.630100000000001,1
149,151,186,1.275000000000000, ,401208,351.100000000000023,193.000000000000000,401208,Cudgewa Creek at Berringama,VIC,HQSRS,351.100000000000023,-36.213799999999999,147.677819999999997,193.000000000000000,401208,154,154.000000000000000,401208,1.275000004650000,0.035200000043200,401208, Berringama,Cudgewa Creek,VIC, ,0,0,0,0,0,401208A,1965-10-29,-36.212000000000003,147.680000000000007,-36.239500000000000,147.611400000000003,384.985999999999990,1270.400000000000091,686.653999999999996,23.190000000000001,7.248400000000000,1107.152299999999968,1268.835000000000036,1.146000000000000,0.000000000000000,5.683200000000000,0.683800000000000,45.203200000000002,86.869900000000001,175.610999999999990,52.698500000000003,1
150,152,187,1.009999998000000, ,401212,251.599999999999994,195.000000000000000,401212,Nariel Creek at Upper Nariel,VIC,HQSRS,251.599999999999994,-36.445999999999998,147.828534999999988,195.000000000000000,401212,156,156.000000000000000,401212,1.009999996900000,0.025318749949200,401212, Upper Nariel,Nariel Creek,VIC, ,0,0,0,0,0,401212A,1954-04-13,-36.445000000000000,147.830000000000013,-36.547499999999999,147.889900000000011,495.262000000000000,1763.039999999999964,1079.009999999999991,29.544799999999999,11.447900000000001,1230.870899999999892,1218.525300000000016,0.990000000000000,0.000000000000000,2.661100000000000,0.704100000000000,45.880800000000001,148.560000000000002,228.994000000000000,90.304699999999997,0
151,153,188,1.224999999000000, ,401216,356.800000000000011,196.000000000000000,401216,Big River at Jokers Creek,VIC,HQSRS,356.800000000000011,-36.932499999999997,147.472475000000003,196.000000000000000,401216,157,157.000000000000000,401216,1.224999996650000,0.036056250011200,401216, Jokers Creek,Big River,VIC, ,0,0,0,0,0,401216A,1934-08-29,-36.933000000000000,147.469999999999999,-36.859299999999998,147.395299999999992,691.106999999999971,1982.650000000000091,1248.150000000000091,29.798999999999999,11.840500000000000,1580.362300000000005,1176.266100000000051,0.744300000000000,0.000000000000000,2.183200000000000,0.267900000000000,47.727300000000000,147.635999999999996,215.530000000000001,89.698899999999995,-1
152,154,189,0.945000003000000, ,402204,284.100000000000023,198.000000000000000,402204,Yackandandah Creek at Osbornes Flat,VIC,HQSRS,284.100000000000023,-36.303800000000003,146.906083099999989,198.000000000000000,402204,159,159.000000000000000,402204,0.945000005846000,0.028524999926700,402204, Osbornes Flat,Yackandandah Creek,VIC, ,0,0,0,0,0,402204,1967-06-03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
153,155,190,0.619999998000000, ,402206,128.099999999999994,199.000000000000000,402206,Running Creek at Running Creek,VIC,HQSRS,128.099999999999994,-36.540199999999999,147.044815000000000,199.000000000000000,402206,160,160.000000000000000,402206,0.619999998401000,0.012906249973100,402206, Running Creek,Running Creek,VIC, ,0,0,0,0,0,402206A,1975-07-23,-36.539999999999999,147.039999999999992,-36.611100000000000,147.015299999999996,251.258999999999986,1170.549999999999955,632.313999999999965,26.961200000000002,11.162599999999999,1265.816800000000057,1247.266000000000076,0.985300000000000,2.801300000000000,5.128600000000000,0.639200000000000,43.244799999999998,47.447899999999997,78.453800000000001,15.920600000000000,1
154,156,191,0.624999998000000, ,402213,123.799999999999997,200.000000000000000,402213,Kinchington Creek at Osbornes Flat,VIC,HQSRS,123.799999999999997,-36.316400000000002,146.893750000000011,200.000000000000000,402213,161,161.000000000000000,402213,0.624999995154000,0.012437499993000,402213, Osbornes Flat,Kinchington Creek,VIC, ,0,0,0,0,0,402213,1970-04-29,-36.316400000000002,146.893799999999999,-36.387099999999997,146.891099999999994,226.568999999999988,1161.640000000000100,485.317000000000007,27.408899999999999,6.918200000000000,1056.774699999999939,1247.161399999999958,1.180200000000000,4.733100000000000,5.147300000000000,0.453100000000000,44.048999999999999,35.000000000000000,102.075999999999993,23.207899999999999,1
155,157,192,0.274999998000000, ,402217,26.300000000000001,201.000000000000000,402217,Flaggy Creek at Myrtleford Road Bridge,VIC,HQSRS,26.300000000000001,-36.386299999999999,146.876264999999989,201.000000000000000,402217,162,162.000000000000000,402217,0.274999999450000,0.002643749985380,402217, Myrtleford Road Bridge,Flaggy Creek,VIC, ,0,0,0,0,0,402217,1970-04-27,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
156,159,195,1.064999998000000, ,403213,230.900000000000006,203.000000000000000,403213,Fifteen Mile Creek at Greta South,VIC,HQSRS,230.900000000000006,-36.619500000000002,146.243750000000006,203.000000000000000,403213,164,164.000000000000000,403213A,1.065000000750000,0.023299999953400,403213, Greta South,Fifteen Mile Creek,VIC, ,0,0,0,0,0,403213A,1958-12-15,-36.619999999999997,146.240000000000009,-36.767000000000003,146.272500000000008,194.901999999999987,1029.930000000000064,548.990000000000009,24.883600000000001,6.730700000000000,1031.977399999999989,1213.590899999999920,1.176000000000000,0.000000000000000,4.528300000000000,0.573000000000000,38.668999999999997,123.372000000000000,198.122999999999990,63.959099999999999,-1
157,160,196,0.854999993000000, ,403214,138.000000000000000,204.000000000000000,403214,Happy Valley Creek at Rosewhite,VIC,HQSRS,138.000000000000000,-36.577599999999997,146.819940000000003,204.000000000000000,403214,165,165.000000000000000,403214,0.854999995953000,0.013900000030100,403214, Rosewhite,Happy Valley Creek,VIC, ,0,0,0,0,0,403214A,1961-06-28,-36.578000000000003,146.819999999999993,-36.580300000000001,146.898500000000013,244.937999999999988,1168.910000000000082,486.286000000000001,26.486100000000000,7.714700000000000,1179.341200000000072,1212.982999999999947,1.028500000000000,4.594700000000000,7.683100000000000,0.513300000000000,43.542499999999997,50.424500000000002,86.453400000000002,18.316700000000001,1
158,161,197,1.024999999000000, ,403217,180.300000000000011,205.000000000000000,403217,Rose River at Matong North,VIC,HQSRS,180.300000000000011,-36.824300000000001,146.583224999999999,205.000000000000000,403217,166,166.000000000000000,403217,1.024999997050000,0.018231250026700,403217, Matong North,Rose River,VIC, ,0,0,0,0,0,403217B,1968-04-30,-36.826000000000001,146.590000000000003,-36.922499999999999,146.537299999999988,313.197999999999979,1554.190000000000055,656.024999999999977,28.968200000000000,10.213200000000001,1228.542200000000093,1222.503699999999981,0.995100000000000,0.000000000000000,2.723800000000000,0.596600000000000,44.853600000000000,138.610999999999990,220.545999999999992,83.011200000000002,-1
159,162,198,0.859999999000000, ,403221,205.500000000000000,206.000000000000000,403221,Reedy Creek at Woolshed,VIC,HQSRS,205.500000000000000,-36.311300000000003,146.601249999999993,206.000000000000000,403221,167,167.000000000000000,403221,0.860000001699000,0.020625000024400,403221, Woolshed,Reedy Creek,VIC, ,0,0,0,0,0,403221,1964-11-11,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
