OBJECTID_12,OBJECTID,NameMatch,AreaDiff,MatchCount,ArtfclStrm,NearJunc,Version,Override,IN_FID,NEAR_DIST,NEAR_ANGLE,station_no,station_name,area,HydroID,Name,UpstrDArea,QACode,OBJECTID_1,HydroID_1,AHGFFType,NetNodeID,NCB_ID,SegmentNo,StreamName,HasSegment,ExtrnlBasn,NextDownID,SrcFCName,SrcFType,SrcType,SourceID,FeatRel,FSource,AttrRel,AttrSource,PlanAcc,Symbol,TextNote,AlbersArea,OBJECTID_2,SEGMENTNO_1,STRELEMEAN,STRELEMIN,STRELEMAX,SUBELEMEAN,SUBELEMAX,CATELEMAX,CATELEMEAN,SUBAREA,CONFINEMENT,CATAREA,STRAHLER,UPSDIST,VALLEYSLOPE,DOWNMAXSLP,DOWNAVGSLP,D2OUTLET,ELONGRATIO,CATSTORAGE,ASPECT,CATRELIEF,RELIEFRATIO,CATSLOPE,SUBSLOPE,SUBSLOPE_GT_10,SUBSLOPE_GT_30,OBJECTID_3,SEGMENTNO_2,STRDENSITY,NO_WATERHOLES,KM_WATERHOLES,NO_SPRINGS,KM_SPRINGS,A_LAKES,KM_LAKES,A_WCOURSE,KM_WCOURSE,LAKES,SPRINGS,WATCRSAREA,WATERHOLES,WATERYNESS,RCHLEN,OBJECTID_4,SEGMENTNO_3,STRPOPMAX,SUBPOPMAX,CATPOPMAX,STRPOPMEAN,SUBPOPMEAN,CATPOPMEAN,STRPOP_GT_1,SUBPOP_GT_1,CATPOP_GT_1,STRPOP_GT_10,SUBPOP_GT_10,CATPOP_GT_10,STR_MOD,SUB_MOD,CAT_MOD,STR_IRR,SUB_IRR,CAT_IRR,STR_AQU,SUB_AQU,CAT_AQU,STR_INTAN,SUB_INTAN,CAT_INTAN,STR_INTPL,SUB_INTPL,CAT_INTPL,STR_PEST,SUB_PEST,CAT_PEST,STR_FERT,SUB_FERT,CAT_FERT,STR_FORSTRY,SUB_FORSTRY,CAT_FORSTRY,STR_MINING,SUB_MINING,CAT_MINING,STR_URBAN,SUB_URBAN,CAT_URBAN,STR_DRAINAGE,SUB_DRAINAGE,CAT_DRAINAGE,STR_ARTIMP,SUB_ARTIMP,CAT_ARTIMP,STR_ROAD,SUB_ROAD,CAT_ROAD,OBJECTID_5,SEGMENTNO_4,STRGRASSES_NAT,CATGRASSES_NAT,STRFORESTS_NAT,CATFORESTS_NAT,STRSHRUBS_NAT,CATSHRUBS_NAT,STRWOODLANDS_NAT,CATWOODLANDS_NAT,STRBARE_NAT,CATBARE_NAT,STRGRASSES_EXT,CATGRASSES_EXT,STRFORESTS_EXT,CATFORESTS_EXT,STRSHRUBS_EXT,CATSHRUBS_EXT,STRWOODLANDS_EXT,CATWOODLANDS_EXT,STRBARE_EXT,CATBARE_EXT,STRNODATA_NAT,CATNODATA_NAT,STRNODATA_EXT,CATNODATA_EXT,OBJECTID_6,SEGMENTNO_5,STR_CLAYA,STR_CLAYB,STR_SANDA,STR_UNCONSOLDTED,CAT_UNCONSOLDTED,STR_IGNEOUS,CAT_IGNEOUS,STR_SILICSED,CAT_SILICSED,STR_CARBNATESED,CAT_CARBNATESED,STR_OTHERSED,CAT_OTHERSED,STR_METAMORPH,CAT_METAMORPH,STR_SEDVOLC,CAT_SEDVOLC,STR_OLDROCK,CAT_OLDROCK,CAT_A_KSAT,STR_A_KSAT,CAT_SOLPAWHC,OBJECTID_7,NCB_ID_1,Basin,BasinName,NCB_Code,PfafNo,Level1,Division,Level2,Level2Name,PfafL3,PfafL4,PfafL5,PfafL6,PfafL7,PfafL8,PfafL9,PfafL10,PfafL11,PfafL12,PfafL13,PfafL14,PfafL15,BasinLevel,LastPfaf,BasinPfaf,BasinD8,AWRCBNum,AWRCRNum,AWRCDNum,AWRCBName,AWRCRName,AWRCDName,AnaBrLevel,MainStemUp,AnaBrDown,SegNoLink
170,62,3,,5,,,2.1.1,,62,0.000766503378554,45.000000000000000,112102A,Liverpool Creek at Upper Japoonvale,77.799999999999997,1571602,LIVERPOOL CREEK,78066681.365279495716095,1,583912,7867446,21,1047698,237133,237133,LIVERPOOL CREEK,2,1,7867472,NCBs, ,,237133,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,1907783.973126375349239,237133,237133,36.6191521,35.1004524,37.9503326,116.0107040,276.8224487,882.8218994,301.7047424,1.9139714,100.0000000,78.2828827,3.0000000,15.5884457,0.1974801,0.3469998,0.1001926,35.3479576,0.6404506,0.0000000,98.7767792,0.3144951,0.0543814,11.6484070,8.6281033,69.2307663,11.5384617,237133,237133,0.9227440,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.4431270,237133,237133,1.5985360,1.5985360,1.5985360,1.0299511,0.8331332,1.0240130,40.0000000,19.2307701,0.3935120,0.0000000,0.0000000,0.0000000,66.2500000,37.2596130,8.9155807,10.0000000,3.8461540,0.3673222,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,10.0000000,3.8461540,0.3379389,35.0000000,18.7500000,3.6320410,35.0000000,18.7500000,3.6320410,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,237133,237133,5.0000000,0.0470173,95.0000000,99.9529648,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.0000000,0.0470173,40.0000000,89.8679352,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,237133,237133,34.2999992,44.2999992,41.7000008,100.0000000,14.7395830,0.0000000,23.1673279,0.0000000,62.0930901,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,292.3836365,100.0000000,200.2360077,237128,237133,52578,LIVERPOOL CREEK,5-31-6911111111111,6911111111111.000000000000000,5,North East Coast,31,JOHNSTONE RIVER,6,9,1,1,1,1,1,1,1,1,1,1,1,3,8,911111111111111,52966,12,B,I,JOHNSTONE RIVER,BARRON,NORTH-EAST COAST,0,0,0,237133
171,70,3,,3,,,2.1.1,,70,0.000000000000000,0.000000000000000,116015A,Blunder Creek at Wooroora,127.400000000000006,1573623,BLUNDER CREEK,127565474.395873993635178,1,583995,7867628,21,1023348,237560,237560,BLUNDER CREEK,2,1,7867626,NCBs, ,,237560,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,6382589.579239505343139,237560,237560,664.0584106,661.6037598,666.0000000,704.7064209,821.8220825,1058.9156494,771.6380615,6.4032569,100.0000000,127.9414139,3.0000000,30.2103806,0.0985457,2.9109018,0.2101110,316.1905823,0.4224783,0.4026506,295.9558411,0.2769469,0.0131515,4.8715115,5.7549214,47.1264381,2.2988505,237560,237560,0.9890575,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.4611201,237560,237560,0.5033959,0.5033959,0.5033959,0.5033959,0.5033959,0.5033968,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.0000000,100.0000000,56.8243332,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0467517,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0467517,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,237560,237560,0.0000000,0.0000000,57.1428604,75.7488403,0.0000000,0.0000000,42.8571434,24.2511959,0.0000000,0.0000000,0.0000000,0.0000000,57.1428604,73.7788010,0.0000000,0.0000000,33.9285698,24.0642185,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,237560,237560,22.4107151,29.5892849,66.2321396,77.2321396,6.3908997,22.7678566,93.6091232,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.8052902,100.0000000,144.3063049,237555,237560,52071,HERBERT RIVER,5-62-2895511111111,2895511111111.000000000000000,5,North East Coast,62,HERBERT RIVER,2,8,9,5,5,1,1,1,1,1,1,1,1,3,11,895511111111111,52459,16,B,I,HERBERT RIVER,BARRON,NORTH-EAST COAST,0,0,0,237560
172,63,3,,5,,,2.1.1,,63,0.000000000000000,0.000000000000000,113004A,Cochable Creek at Powerline,95.500000000000000,1572821,COCHABLE CREEK,96142488.899681597948074,1,584069,7867798,21,1039902,237922,237922,COCHABLE CREEK,2,1,7867996,NCBs, ,,237922,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,1393938.464615905191749,237922,237922,134.8239136,127.2855682,142.9677582,158.3891602,205.8776245,1166.9305420,682.3875122,1.3984551,100.0000000,96.4178772,3.0000000,20.7974758,0.9790635,1.7037194,0.1696094,75.9989243,0.5327497,0.0000000,162.7717285,0.5339341,0.0499890,8.8504286,5.8295302,52.6315804,0.0000000,237922,237922,1.1376270,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.6018798,237922,237922,0.7628480,0.7628480,1.1894414,0.7628480,0.7628480,0.5202343,0.0000000,0.0000000,0.0068729,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.6450877,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.4636736,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.4636736,0.0000000,0.0000000,4.4636736,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,237922,237922,0.0000000,0.0000000,100.0000000,100.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.0000000,94.4815369,0.0000000,0.0000000,0.0000000,0.1335966,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,237922,237922,39.0000000,42.0000000,29.0000000,0.0000000,0.0000000,100.0000000,100.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,231.4242096,300.0000000,196.7728119,237917,237922,52509,TULLY-MURRAY RIVERS,5-40-6813111111111,6813111111111.000000000000000,5,North East Coast,40,TULLY-MURRAY RIVERS,6,8,1,3,1,1,1,1,1,1,1,1,1,3,9,813111111111111,52897,13,B,I,TULLY RIVER,BARRON,NORTH-EAST COAST,0,0,0,237922
173,67,3,,1,,,2.1.1,,67,0.000000000000000,0.000000000000000,116012A,Cameron Creek at 8.7KM,365.199999999999989,1592009,CAMERON CREEK,367590886.866589009761810,1,586020,7870969,21,1023115,245001,245001,CAMERON CREEK,2,1,7870973,NCBs, ,,245001,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,11864996.621243346482515,245001,245001,586.6598511,582.3354492,589.7934570,605.8464355,627.1644897,1007.2896118,698.4214478,11.9029140,82.0000000,368.7293091,4.0000000,53.5409508,0.1464460,2.9109018,0.2757740,211.3981934,0.4046903,3.3674684,165.6656952,0.2731730,0.0079370,3.6771197,1.3111373,0.0000000,0.0000000,245001,245001,0.8288844,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,18.1818180,0.0000000,18.1818180,5.0926762,245001,245001,0.0095157,0.0095157,0.7628480,0.0095157,0.0095157,0.0248211,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.0000000,100.0000000,86.2120972,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5283428,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5283428,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,245001,245001,0.0000000,2.5495114,54.5454559,82.6234665,0.0000000,0.0000000,45.4545479,14.8269730,0.0000000,0.0000000,0.0000000,0.0000000,54.5454559,82.6234665,0.0000000,0.0000000,45.4545479,14.6127548,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,245001,245001,54.1818161,57.8181839,29.4545441,1.7045455,27.3669567,98.2954559,72.6329956,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,124.8709793,102.2727280,140.7084808,244996,245001,52071,HERBERT RIVER,5-62-2381331111111,2381331111111.000000000000000,5,North East Coast,62,HERBERT RIVER,2,3,8,1,3,3,1,1,1,1,1,1,1,3,11,381331111111111,52459,16,B,I,HERBERT RIVER,BARRON,NORTH-EAST COAST,0,0,0,245001
174,65,3,,2,,,2.1.1,,65,0.000000000000000,0.000000000000000,116010A,Blencoe Creek at Blencoe Falls,223.699999999999989,1599703,BLENCOE CREEK,228484974.572461992502213,1,586500,7871640,21,1031311,246906,246906,BLENCOE CREEK,2,1,7871666,NCBs, ,,246906,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,3658934.552699247375131,246906,246906,547.8320313,542.0270386,552.9072266,589.5062256,705.4479980,1028.4519043,673.9978638,3.6705499,100.0000000,225.2842255,4.0000000,33.5751953,0.4112493,35.8932266,0.3576921,149.8299255,0.5044311,1.5645761,160.5293274,0.2713077,0.0144876,5.3350773,5.3272042,40.0000000,0.0000000,246906,246906,1.0013022,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.6456747,246906,246906,0.0095157,0.0095157,0.8213851,0.0095157,0.0095157,0.0182853,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,71.8750000,65.5000000,58.1095467,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,246906,246906,0.0000000,4.7997003,100.0000000,80.4892578,0.0000000,0.0000000,0.0000000,14.7110748,0.0000000,0.0000000,0.0000000,0.0000000,100.0000000,80.4729614,0.0000000,0.0000000,0.0000000,14.3851061,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,246906,246906,16.5000000,31.7500000,66.0000000,0.0000000,0.3910342,100.0000000,99.6089706,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,139.6087952,300.0000000,138.4356995,246901,246906,52071,HERBERT RIVER,5-62-2361151111111,2361151111111.000000000000000,5,North East Coast,62,HERBERT RIVER,2,3,6,1,1,5,1,1,1,1,1,1,1,3,11,361151111111111,52459,16,B,I,HERBERT RIVER,BARRON,NORTH-EAST COAST,0,0,0,246906
175,64,3,,1,,,2.1.1,,64,0.000000000000000,0.000000000000000,116006B,Herbert River at Abergowrie,7487.000000000000000,1614283,HERBERT RIVER,7520109644.238140106201172,1,587181,7872799,21,1054981,250771,250771,HERBERT RIVER,2,1,7872786,NCBs, ,,250771,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,3433786.891092068981379,250771,250771,19.3836918,19.0667400,19.6976604,28.8976040,41.0873337,1379.5704346,660.2351074,3.4445748,72.0000000,7511.7119141,6.0000000,284.5332336,0.0201001,0.8562032,0.0278260,70.6932907,0.3437095,9.0409765,82.0384674,0.4712728,0.0047815,4.1121755,1.1557173,0.0000000,0.0000000,250771,250771,0.8600180,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,26.6666660,0.0000000,26.6666660,3.1388900,250771,250771,6.6065092,6.6065092,328.2425537,4.9541698,5.6836600,0.7495888,73.3333359,85.1063843,0.0754020,0.0000000,0.0000000,0.0109583,42.0833321,73.5372391,75.8988419,42.0833321,73.0053177,1.0955123,0.0000000,0.0000000,0.0022066,0.0000000,0.0000000,0.3678478,0.0000000,0.0000000,0.0453045,42.0833321,73.0053177,4.3877287,42.0833321,73.0053177,1.8189512,0.0000000,0.0000000,2.5687780,0.0000000,0.0000000,0.2509222,0.0000000,0.0000000,0.0900586,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0737722,0.0000000,0.0000000,0.0003677,250771,250771,28.3333340,1.5209981,28.3333340,47.0085869,0.0000000,0.1875650,43.3333321,50.9728012,0.0000000,0.0000000,28.3333340,1.0080706,28.3333340,45.6880493,0.0000000,0.1875650,0.0000000,49.8134613,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0019606,250771,250771,21.5499992,41.6500015,61.4500008,100.0000000,33.5484009,0.0000000,61.3591614,0.0000000,2.5554066,0.0000000,0.0000000,0.0000000,1.4071964,0.0000000,1.1317000,0.0000000,0.0000000,0.0000000,1.1317000,198.9702148,166.6666718,151.0040283,250766,250771,52071,HERBERT RIVER,5-62-2333511111111,2333511111111.000000000000000,5,North East Coast,62,HERBERT RIVER,2,3,3,3,5,1,1,1,1,1,1,1,1,3,11,333511111111111,52459,16,B,I,HERBERT RIVER,BARRON,NORTH-EAST COAST,0,0,0,250771
176,53,3,,5,,,2.1.1,,53,0.000000000000000,0.000000000000000,102101A,Pascoe River at Fall Creek,647.700000000000045,1344295,PASCOE RIVER,648790357.580289006233215,1,609957,7939017,21,869383,163965,163965,PASCOE RIVER,2,1,7938952,NCBs, ,,163965,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,1500931.259738368215039,163965,163965,47.7591591,46.9951706,48.5019112,56.2519073,72.2926102,662.5751343,227.6283417,1.5066645,94.0000000,651.5266724,4.0000000,52.3643723,0.0678993,0.4895704,0.0560059,83.7279739,0.5500286,7.8486195,322.6920166,0.2934358,0.0117557,3.5265951,2.1786261,0.0000000,0.0000000,163965,163965,1.0111970,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.2190826,163965,163965,0.0027143,0.0027143,0.0064146,0.0027143,0.0027143,0.0027238,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0643071,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,163965,163965,0.0000000,0.8583189,83.3333282,56.9955177,4.1666670,1.2023948,12.5000000,40.9438782,0.0000000,0.0000000,0.0000000,0.8583189,83.3333282,56.9406090,4.1666670,1.2023948,12.5000000,40.9063034,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,163965,163965,19.8333340,36.3333321,54.8333321,0.0000000,29.2864838,0.0000000,58.5322189,0.0000000,2.4079175,0.0000000,0.0000000,100.0000000,5.4929814,0.0000000,4.2805781,0.0000000,0.0000000,0.0000000,4.2805781,101.8126144,100.0000000,142.9105225,163960,163965,32127,PASCOE RIVER,5-89-8737111111111,8737111111111.000000000000000,5,North East Coast,89,OLIVE-PASCOE RIVERS,8,7,3,7,1,1,1,1,1,1,1,1,1,3,9,737111111111111,32515,2,A,I,OLIVE-PASCOE RIVERS,PRINCESS CHARLOTTE BAY,NORTH-EAST COAST,0,0,0,163965
177,54,3,,1,,,2.1.1,,54,0.000000000000000,0.000000000000000,104001A,Stewart River at Telegraph Road,469.000000000000000,1384707,STEWART RIVER,471118001.536098003387451,1,613002,7951578,21,901222,176526,176526,STEWART RIVER,2,1,7951224,NCBs, ,,176526,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,4703059.047146064229310,176526,176526,51.1457481,49.1409187,53.0780334,61.0836792,99.0412292,730.8563843,243.4502716,4.7203722,52.0000000,472.8195496,4.0000000,59.9369469,0.1493959,0.3798526,0.1227318,39.9934387,0.4093626,4.7792406,122.4044495,0.2850300,0.0113739,3.3893433,1.2365431,1.5873016,0.0000000,176526,176526,1.0223776,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.6353610,176526,176526,0.0064146,0.0064146,0.0064146,0.0064146,0.0064146,0.0063950,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.0000000,100.0000000,66.3717422,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,176526,176526,0.0000000,0.0000000,34.3750000,12.8791647,0.0000000,0.0912240,65.6250000,87.0297699,0.0000000,0.0000000,0.0000000,0.0000000,34.3750000,12.8791647,0.0000000,0.0912240,65.6250000,86.7325668,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,176526,176526,20.0312500,27.2187500,57.4895821,95.3125000,6.5974169,0.0000000,53.7043915,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.6875000,39.6983986,0.0000000,0.0000000,4.6875000,39.6983986,166.2449493,300.0000000,136.7183533,176521,176526,35404,STEWART RIVER,5-176-6511111111111,6511111111111.000000000000000,5,North East Coast,176,STEWART RIVER,6,5,1,1,1,1,1,1,1,1,1,1,1,3,10,511111111111111,37327,4,A,I,STEWART RIVER,PRINCESS CHARLOTTE BAY,NORTH-EAST COAST,0,0,0,176526
178,55,3,,3,,,2.1.1,,55,0.000000000000000,0.000000000000000,105101A,Normanby River at Battle Camp,2306.000000000000000,1435884,NORMANBY RIVER,2306933351.136159896850586,1,622588,8051063,21,989504,192307,192307,NORMANBY RIVER,2,1,8051061,NCBs, ,,192307,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,1782724.735612281830981,192307,192307,69.1888046,68.8689194,69.5313110,96.4387283,159.5239258,1202.7004395,278.2432861,1.7890655,100.0000000,2314.9538574,5.0000000,146.6454926,0.0464222,0.2183179,0.0351109,197.8956757,0.3702180,2.2075512,305.0067749,0.1846609,0.0077318,6.7113481,4.6338263,29.1666660,0.0000000,192307,192307,0.9691585,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.4268850,192307,192307,0.0140393,0.0265358,0.3834635,0.0140393,0.0145600,0.1381765,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.0000000,100.0000000,98.9629211,0.0000000,0.0000000,0.2651711,0.0000000,0.0000000,0.0660781,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.9197297,0.0000000,0.0000000,0.3318512,0.0000000,0.0000000,7.5878782,0.0000000,0.0000000,0.0018077,0.0000000,0.0000000,0.0006021,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0554128,0.0000000,0.0000000,0.0000000,192307,192307,0.0000000,2.3100207,37.5000000,14.7661324,0.0000000,0.0000000,62.5000000,81.8146133,0.0000000,0.0000000,0.0000000,0.0000000,37.5000000,14.7621155,0.0000000,0.0000000,62.5000000,81.7896729,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,192307,192307,9.7500000,20.7500000,81.7500000,100.0000000,25.1018372,0.0000000,11.3071079,0.0000000,61.3038597,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.3523968,0.0000000,0.9349573,0.0000000,0.0000000,99.4138947,300.0000000,110.4816284,192302,192307,38653,NORMANBY RIVER,5-194-6953111111111,6953111111111.000000000000000,5,North East Coast,194,NORMANBY RIVER,6,9,5,3,1,1,1,1,1,1,1,1,1,3,13,953111111111111,40882,5,A,I,NORMANBY RIVER,PRINCESS CHARLOTTE BAY,NORTH-EAST COAST,0,0,0,192307
179,58,3,,7,,,2.1.1,,58,0.000000003050666,0.000000000000000,107001B,Endeavour River at Flaggy,338.000000000000000,1442057,ENDEAVOUR RIVER,338413170.196985006332397,1,623295,8051770,21,1007269,194809,194809,ENDEAVOUR RIVER,2,1,8051754,NCBs, ,,194809,1/07/2005 0:00:00,GEOSCIENCE AUSTRALIA,1/01/2003 0:00:00,GEOSCIENCE AUSTRALIA,125,,,445396.547172813909128,194809,194809,30.6092949,30.2570858,30.9615040,37.2662582,49.9978065,488.7712402,179.3875275,0.4469716,50.0000000,339.5741272,4.0000000,35.1955032,0.1314357,0.5388669,0.1064630,28.0349751,0.5907928,1.9635824,99.2803497,0.3252472,0.0130276,5.7114925,0.7277185,0.0000000,0.0000000,194809,194809,0.9846603,0,0.0000000,0,0.0000000,0,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5359435,194809,194809,0.3834635,0.3834635,0.3834635,0.3834635,0.3239755,0.2594769,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.0000000,100.0000000,87.3746719,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0150845,0.0000000,0.0000000,0.0000000,194809,194809,0.0000000,0.8947304,75.0000000,23.7611961,0.0000000,0.0548643,25.0000000,75.2892075,0.0000000,0.0000000,0.0000000,0.8672923,50.0000000,22.2965069,0.0000000,0.0548643,16.6666679,73.9727173,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,194809,194809,39.0000000,52.0000000,29.0000000,100.0000000,40.4240952,0.0000000,6.8017268,0.0000000,51.5897636,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.1844060,0.0000000,0.0000000,170.5167236,100.0000000,141.4477234,194804,194809,43343,ENDEAVOUR RIVER,5-216-4591111111111,4591111111111.000000000000000,5,North East Coast,216,ENDEAVOUR RIVER,4,5,9,1,1,1,1,1,1,1,1,1,1,3,9,591111111111111,43731,7,A,I,ENDEAVOUR RIVER,PRINCESS CHARLOTTE BAY,NORTH-EAST COAST,0,0,0,194809
